name,entity_type,naics_code,address,city,state,zip,lca_filing_count,approval_count,building_score,building_flags,in_target_band,size_confidence,job_titles,review_status,first_seen,last_seen
"Tek Gigz, LLC",LLC,541511,,Plano,TX,75023,135,,,[],false,low,"[""Software Engineer"", ""Software Developer"", ""Angular Developer"", ""Senior Salesforce Developer"", ""DevOps Engineer"", ""Angular UI Developer"", ""Application Developer"", ""React Developer"", ""System Analyst"", ""Cloud Software Developer"", ""WEB  Developer / Software Engineer"", ""Sr.Software Engineer"", ""Full Stack Developer"", ""Java Developer"", ""Automation Tester"", ""Information Technology Project Managers"", ""Senior Security Engineer"", ""Sr. React Developer"", ""Data Engineer"", ""Senior Software Developer"", ""UI Developer - Senior React UI Developer"", ""Android Developer"", ""Data Analyst"", ""DEVOPS ENGINEER"", ""Full Stack Java Developer"", ""Front-End Developer"", ""Devops Engineer"", ""Sr Java Developer"", ""Software Developer -UI"", ""Business Analyst"", ""Sr. UI Engineer"", ""Programmer Analyst"", ""Sr. CyberArk Engineer - Specialist"", ""Sr Consultant"", ""AEM Developer"", ""Solution Architect"", ""Sr React Developer"", ""Senior React Developer"", ""Lead Information Security Engineer"", ""DATA ENGINEER"", ""Hadoop Engineer"", ""Associate"", ""SOFTWARE ENGINEER"", ""UI Developer"", ""NodeJS Developer"", ""SAP MDG Senior Consultant"", ""JAVA PROGRAMMER"", ""Sr Software Developer"", ""Java Programmer"", ""Systems Analyst"", ""SAP Data Specialist"", ""Web Technology Consultant"", ""Sr. Software Engineer"", ""Web Developer"", ""Java Analyst"", ""Full Stack Engineer"", ""SAP Analyst Cloud Functional Consultant"", ""Full Stack Engineer - Java""]",auto,2026-06-07,2026-06-07
BlueRibbon Global Technologies LLC,LLC,541511,,St. Louis,MO,63146,145,,,[],false,low,"[""Software Engineer"", ""Software Developer"", ""Devops Engineer"", ""Business Analyst"", ""Data Scientist"", ""Principal Architect"", ""IT Project Manager"", ""SAP Consultant"", ""Solution Architect"", ""Azure DevOps Engineer"", ""SAP Solution Architect"", ""Solutions Architect"", ""SAP Fico Consultant"", ""SAP EWM Consultant"", ""SharePoint Developer"", ""Network Security Engineer"", ""Cloud Security Engineer"", ""SAP Salesforce Integration Consultant"", ""Embedded Engineer"", ""Network Engineer"", "".Net Developer"", ""Software Development Engineer in Test"", ""SAP Functional Consultant"", ""SAP BW HANA"", ""IAM/Security Consultant"", ""BI Developer"", ""Data Engineer"", ""AWS Devops Engineer"", ""Cloud Engineer"", ""SAP Project Manager"", ""SAP SD Consultant"", ""Software Systems Engineer"", ""Database Administrator"", ""SAP Delivery Lead"", ""SQL DBA"", ""SAP FICO Consultant"", ""Data Analyst"", ""SAP HCM Consultant"", ""SAP GRC Analyst"", ""Integration Developer"", ""SAP FICO CONSULTANT"", ""Java Developer"", ""Oracle PLSQL Developer"", ""MuleSoft Architect"", ""SAP Test Analyst"", ""SAP Mm Consultant"", ""SharePoint /Power Platform Developer"", ""Technical Project Manager"", ""Salesforce Lead"", ""Test Engineer"", ""Sr Test Engineer"", ""SAP Technical Consultant"", ""Software Quality Assurance Analyst"", ""SAP SCM Consultant"", ""SAP MDG Consultant"", ""SAP MM Consultant"", ""SAP EWM consultant"", ""Project Manager"", ""Cyber Security Analyst""]",auto,2026-06-07,2026-06-07
DELTA GLOBAL SERVICES LLC,LLC,541511,,MCKINNEY,TX,75070,148,,,[],false,low,"[""SAP CONSULTANT"", ""SharePoint Developer"", ""SAP ABAP DEVELOPER CONSUSLTANT"", ""SAP CONSUSLTANT"", ""SOFTWARE DEVELOPER"", ""SENIOR SOFTWARE ENGINEER"", ""SAP ABAP CONSULTANT"", ""SAP EWM Consultant"", ""SAP Consultant"", ""SAP ABABP Consultant"", ""BI/BODS Consultant"", ""SAP ABAP Consultant"", ""SAP FI/CO CONSULTANT"", ""SALESFORCE DEVELOPER"", ""SENIOR SAP CONSULTANT"", ""SAP SD CONSULTANT"", ""SAP BASIS CONSULTANT"", ""QA Engineer/SDET"", ""SAP CONSULTANT / IT Project Manager -III"", ""Sr. Business Analyst / Project Manager"", ""SR. SOFTWARE ENGINEER"", ""QA ENGINEER/SDET"", ""Network Security Engineer/Architect"", ""Sr. SAP SuccessFactors"", ""SR. SOFTWARE DEVELOPER"", ""GUIDEWIRE SOFTWARE CONSULTANT"", ""Sr. Software Engineer"", ""SAP MM/WM CONSULTANT"", ""Scrum master/Product Manager"", ""Software Developer"", ""Senior Software Engineer"", ""Software QA Engineer"", ""SAP MM/WM Consultant"", ""Software Developers"", ""SAP FICO CONSULTANT"", ""ORACLE APPLICATIONS CONSULTANT""]",auto,2026-06-07,2026-06-07
RSA TECH GROUP LLC,LLC,541511,,Plano,TX,75024,148,,,[],false,low,"[""Salesforce Developer"", ""Senior Sitecore Developer"", ""Software Developer"", ""Data Analysis Developer"", ""Lead ERP Developer"", ""Software Developer Applications"", ""Software Engineer"", ""Software Application Test Engineer"", ""Network Engineer"", ""Software Developer, Applications"", ""Software Data Engineer"", ""Software Security Engineer, Applications"", ""Software Developer, ERP Applications"", ""Software Test Engineer"", ""Software Engineer, Applications"", ""Technical Lead Software Applications"", ""Cloud Architect"", ""Sr Software Test Engineer"", ""Sr Software Developer"", ""Sr Software Developer - Applications"", ""Sr Software Developer,  Applications"", ""Software Solution Architect"", ""Data Scientist"", ""Project Manager"", ""Technical Business Analyst"", ""Sr Data Analyst"", ""Senior Data Analyst"", ""Data Warehouse Engineer"", ""Data Scientists"", ""Data Engineer"", ""ERP System Administrator"", ""IT Project Manager"", ""Sr Software Developer Applications"", ""System Engineer"", ""Programmer Analyst"", ""ServiceNow Developer"", ""Systems Engineer II"", ""Software Support Engineer"", ""QA Automation Engineer"", ""Senior Software Developer Applications"", ""Software Developer III""]",auto,2026-06-07,2026-06-07
"SHIRO TECHNOLOGIES, LLC",LLC,541519,,ADDISON,TX,75001,152,,,[],false,low,"[""FINANCIAL ANALYST"", ""SOFTWARE DEVELOPER"", ""FINANCIAL/BUSINESS ANALYST"", ""Business Analyst"", ""Information Security Analyst"", ""COMPUTER SYSTEMS ANALYST"", ""BUSINESS ANALYST"", ""Software Developer"", ""Solutions Architect"", ""SOLUTIONS ARCHITECT"", ""Sr SQL DBA"", ""Sr. SQL DBA"", ""Sr. Azure/Devops Developer"", ""Cyber Security Engineer"", ""Sr. Oracle Apps Developer"", ""Sr. Oracle Developer"", ""Sr. Dot Net Developer"", ""Senior QA Engineer"", ""DB2 Database Administrator"", ""DOT NET DEVELOPER"", ""Java Developer"", ""Oracle Financial Consultant"", ""Project and Program Manager"", ""ASSOCIATE SCIENTIST"", ""DATA ENGINEER"", ""SAP CRM CONSULTANT"", ""Business Analysis."", ""MEDICAL OFFICER"", ""Java/J2EE Developer"", ""AWS/ Devops Engineer"", ""SAP CONSULTANT"", ""Facility Manager"", ""Project Manager"", ""Oracle Consultant"", ""Microsoft Dynamics CRM Developer"", ""Dynamics CRM Developer"", ""Software Engineer"", ""Sr Full Stack Web Developer"", ""Business Development Manager"", ""Sr. Sailpont IIQ Developer"", ""Sr Software Test Analyst"", ""Identity and Access Management (IAM) Software Engineer"", ""Oracle Finance Functional Consultant"", ""SAP Security Analyst"", ""Data Engineer"", ""Software Test Engineer"", ""Computer Programmer"", ""Data Analyst"", ""IT Analyst"", ""Programmer"", ""Software engineer""]",needs_review,2026-06-07,2026-06-07
IKON-TECH SERVICES LLC,LLC,541511,,HOUSTON,TX,77036,152,,,[],false,low,"[""Java Developer"", ""Java Tech Lead"", ""Java Engineer"", ""Salesforce Developer"", ""Peoplesoft Consultant"", ""Application Developer"", ""Services Developer"", ""Software Engineer"", ""Mulesoft Integrations Developer"", ""Senior Software Engineer"", ""Software Developer"", ""Peoplesoft Developer"", ""Peoplesoft Report Developer"", ""WORKDAY CONSULTANT"", ""Database Architect"", ""Android Developer"", ""PL/SQL Developer"", ""Network Architect"", ""Software  Developer"", ""Senior Oracle Applications Developer"", ""SOFTWARE DEVELOPER"", ""SALESFORCE DEVELOPER"", ""Business Analyst"", ""TESTING ENGINEER"", ""PeopleSoft Consultant"", ""Salesforce Architect"", ""SOFTWARE ENGINEER"", ""SAP  ABAP Consultant."", ""RPI Consultant"", ""DATA ENGINEER"", ""SAP Technical Consultant"", ""IT Consultant"", ""Workday Test Lead"", ""Technical Specialist"", ""QA Engineer"", ""JAVA DEVELOPER"", ""MuleSoft Integrations Developer"", ""QA Control Analyst"", ""Business Intelligence Developer"", ""Senior Business Intelligence Developer"", ""Information Security Engineer"", ""Information Security Analyst"", ""ORACLE DATABASE ADMINISTRATOR"", ""Senior SAP Programmer"", ""Technical Functional Lead"", ""Oracle ERP Consultant"", ""ETL ENGINEER"", ""Software Quality Assurance Tester"", ""SAP DATA CONSULTANT"", ""APPLICATION DEVELOPER"", ""ORACLE CLOUD HCM SECURITY CONSULTANT"", ""Workday Consultant"", ""RPA Developer"", ""Peoplesoft Functional Consultant"", ""Dot Net Developer"", ""MULESOFT INTEGRATION ARCHITECT"", ""PEOPLESOFT CONSULTANT"", ""SENIOR DATA ENGINEER"", ""Senior Java Engineer"", ""SENIOR PEOPLESOFT DEVELOPER"", ""Salesforce Tester"", ""WORKDAY TEST LEAD"", ""ORACLE ERP CONSULTANT"", ""SOFTWARE ARCHITECT"", ""QA ENGINEER"", ""ETL Engineer"", ""IT Consultant (Kronos AE/DE)"", ""IT PROJECT MANAGER"", ""TECHNICAL LEAD L1"", ""DATA ANALYST"", ""Java Full Stack Developer"", "".NET DEVELOPER"", ""SERVICENOW DEVELOPER"", ""SOFTWARE DEVELOPER/DOTNET DEVELOPER"", ""NETWORK ENGINEER"", ""GEN AI LEAD"", ""Head of Data-Based/Fintech Marketing Strategies (Strategist)""]",needs_review,2026-06-07,2026-06-07
Thought Circuits Services LLC,LLC,541511,,Irving,TX,75038,152,,,[],false,low,"[""Software Developer"", ""Software Engineer"", ""Java Full Stack Developer"", ""Data Engineer"", ""Full Stack Developer"", ""Java Developer"", ""Java API Developer"", ""Full stack developer"", ""Full Stack Java Developer"", ""Java full stack developer"", ""Java Backend Engineer"", ""Software Development Engineer in Test"", ""QA Automation Engineer"", ""Java Full stack developer""]",auto,2026-06-07,2026-06-07
"INNOVATIVE INTELLIGENT SOLUTIONS, LLC",LLC,541511,,PLANO,TX,75075,155,,,[],false,low,"[""UI Developer"", ""IT Technology Lead"", ""Software Developer"", ""Test Lead"", ""IT Business Analyst"", ""SOFTWARE DEVELOPER"", ""AEM Business Analyst"", ""Front-End Developer"", ""Sr. AEM Business Analyst"", ""Senior Software Developer"", ""Software Development Engineer in Test(SDET)"", ""Integration Architect"", ""Technical Lead"", ""SAS Administrator"", ""Middleware Engineer"", ""DevOps Engineer"", ""Software Engineer"", ""Clinical SAS Programmer / Data Analyst"", ""Software Developer II"", ""Sr Java Developer"", ""Java Full Stack Developer"", ""ETL Informatica Developer"", ""SOFTWARE ENGINEER"", ""Full stack Developer/ Software Developer"", ""QA Lead Engineer"", ""Nodejs Developer/ Software Developer"", ""Teradata Developer"", ""UI/UX Developer"", ""Software Developer (Full Stack Developer)"", ""Software Engineer II"", ""React Developer"", ""BUSINESS ANALYST"", ""Software Development Engineer"", ""JAVA DEVELOPER"", ""Business Analyst/Scrum Master"", ""Data Analyst"", ""Advanced Business Analyst"", ""SAS Developer"", ""Data Engineer"", ""Quality Assurance Engineer"", ""Internet/Web Engineer"", ""SAS Programmer"", ""Lead QA Automation Engineer"", ""Systems Engineer"", ""Software Developer/Full-stack Developer"", ""SAS Developer/Engineer"", ""Senior Data Analyst"", ""Software Developer/Sr Full stack Developer"", ""Senior Java Developer"", ""Senior Java developer"", "".NET Core Implementation Developer"", ""Business Analyst"", ""Programmer Analyst"", ""UI DEVELOPER"", ""Senior Software Engineer"", ""AWS Cloud Engineer"", ""EDI Production Support Analyst"", ""IaC Engineer(Terraform)"", ""UI React Developer"", ""SDET (Software Development Engineer in Test)"", ""Lead Informatica Developer"", ""Full Stack Java Developer"", ""BI Data Engineer"", ""SAS PLatform Engineer"", ""Digital Engineer (Front-End Engineer)/ Software Engineer"", ""Digital Engineer (Front-End Engineer)/Software Engineer"", ""Sr. Software Engineer(TCF)"", ""Senior Test Engineer"", ""Software Verification Engineer"", ""Azure Cloud Engineer"", ""React Native Developer"", ""Backend Python Developer"", ""Database Specialist"", ""Sr Data Developer"", ""Database Developer""]",needs_review,2026-06-07,2026-06-07
Eclat Solutions LLC,LLC,541511,,Lakeway,TX,78734,159,,,[],false,low,"[""Software Developer (Pega Administrator)"", ""Software Developer (Pega Developer)"", ""Software Developer"", ""Software Developer (Pega Senior Systems Architect)"", ""Software Developer (Bigdata Developer)"", ""Database Administrator"", ""Market Research Analyst"", ""Software Developer (Data Warehouse Developer)"", ""Technical Recuriter"", ""SOFTWARE DEVELOPER"", ""Pega Developer (Software Developer)"", ""Pega Systems Administrator"", ""Application Developer 2 (Pega Admin)"", ""Software Developer (IT Engineer)"", ""SOFTWARE QUALITY ASSURANCE ENGINEER"", ""Software Developer (Java Developer)"", ""Application Engineer (Cyber Security Engineer)"", ""Systems Engineer"", ""Software Developer (Data Engineer)"", ""Software Developer (Oracle Applications Developer)"", ""Software Developer (Devops Engineer)"", ""Project Manager"", ""Software Quality Assurance Engineer"", ""Software Developer (Salesforce Developer)"", ""Application Engineer"", ""Application Developer (Chief Enterprise Architect)"", ""Software Engineer (Full Stack Developer)"", ""Software Developer (.NET Developer)"", ""Software Developer (CPQ Developer)"", ""Software Developer (DevOps Engineer 3)"", ""Business Analyst"", "".NET Technical Lead"", ""Chief Enterprise Architect/SME (Pega Admin)"", ""Software Engineer (Software Developer)"", ""Systems Delivery Manager"", ""Sr. Java Developer"", ""OPA / Java Developer"", ""OPA Developer"", ""Salesforce Developer"", ""Systems Delivery Manager - Level II"", ""Information Security Analyst"", ""Software Delivery Manager"", ""OPA/Java Developer"", ""Oracle Policy Automation Analyst"", ""Systems Analyst"", ""Oracle HCM Consultant"", ""Oracle Fusion Software Developer"", ""SOLUTION ARCHITECT"", ""BI DEVELOPER"", ""PYTHON DEVELOPER"", ""QUALITY ANALYST"", ""SCRUM MASTER"", ""SYSTEMS ENGINEER"", ""SR. QUALITY ASSURANCE ANALYST"", ""DIRECTOR OF IT TECHNICAL SERVICES"", ""Process Engineer"", ""QUALITY ENGINEER"", ""PROCESS ENGINEER"", ""GENERAL MANAGER"", ""PROGRAM MANAGER"", ""Information Systems Developer"", ""Engineering Director"", ""Data Analyst"", ""Program Manager""]",needs_review,2026-06-07,2026-06-07
USTRING SOLUTIONS LLC,LLC,541511,,Bedford,TX,76021,159,,,[],false,low,"[""Senior ETL Developer"", ""Senior Software Developer"", ""Senior Consultant"", ""Senior Technical Architect"", ""Senior SAP Programmer"", ""Azure Data Engineer"", ""Software Engineer"", ""Senior Software Engineer"", ""Senior SAP Consultant"", ""SAP ABAP Consultant"", ""Automation Engineer"", ""SAP Analyst"", ""Senior Python Developer"", ""Data Modeler Architect"", ""Data Engineer"", ""Senior Software Engineer."", ""Programmer Analyst"", ""Data Scientist Lead"", ""Marketing Data Analyst"", ""Senior Front End Developer"", ""SAP Successfactors Senior Consultant"", ""Lead Data Engineer"", ""Data Governance Analyst"", ""Computer Programmer"", ""Business Analyst"", ""Senior Application Developer"", ""Data Engineer Hana"", ""Application Programmer"", ""Sr. Software Engineer"", ""Lead .NET Engineer"", ""Embedded Automation Tester"", ""QA Engineer"", ""Senior Software Development Engineer"", ""Supplier Assessment Lead"", "".Net Developer"", ""Performance Test Lead"", ""Computer Programmer Analyst"", ""Systems Engineer"", ""IT Manager \u201c Retail and Hospitality Sector"", ""Software Developer - Enterprise Retail Solutions""]",needs_review,2026-06-07,2026-06-07
Excelon Solutions LLC,LLC,541511,,Carrollton,TX,75007,164,,,[],false,low,"[""Telecom Test Engineer"", ""Salesforce Developer"", ""Software Developer"", ""Network Engineer"", ""Sr. Salesforce Developer"", ""Software/Salesforce Developer"", ""Senior Software Developer"", ""Software Engineer"", ""Database Administrator"", ""Salesforce developer"", ""SFDC Admin & Developer"", ""Software Engineer/Developer"", ""Data Engineer"", ""Software Enginer"", ""Data Analyst"", ""Cloud Database Administrator"", ""SALESFORCE BUSINESS ANALYST"", ""Storage Engineer"", ""Senior SQL Database Administrator"", ""Salesforce Production Support"", ""Job title\tOracle EBS Techno Functional Analyst"", ""Oracle EBS Techno Functional Analyst"", ""Software/DevOps Engineer"", ""Sr Cloud Engineer"", ""Salesforce Engineer"", ""Business Analyst"", ""SALESFORCE DEVELOPER"", ""Devops Engineer"", ""Python Developer"", ""Senior Technical Operations Engineer"", ""DevOps Engineer"", ""System Engineer"", ""SAP FICO Counsultant"", ""Excelon Solutions LLC"", ""Systems Engineer"", ""Technical Operations Engineer"", ""Quality Analyst"", ""Senior Sql Database Administrator"", ""Software Solution Architect"", ""SRE Support Engineer"", ""SAP Technical Architect"", ""SFDC Developer"", ""Staff Engineer"", ""Solution Architect \u201c Specialist"", ""Sr Developer"", ""Senior BizOps Engineer"", ""Sr Salesforce Programmer"", ""Project Lead IVR and Java"", ""SAP Integration Architect"", ""Software Tester"", ""BI Architect"", ""Sr Software Engineer""]",auto,2026-06-07,2026-06-07
Zenith Infotek LLC,LLC,541511,,Lewisville,TX,75056,165,,,[],false,low,"[""Cloud Web Platform Engineer"", ""DevOps Engineer"", ""Technology Project Manager"", ""Java developer"", ""Service Delivery Project Manager"", ""Senior Software Engineer"", ""J2EE Sr. Application Developer"", ""Senior Tester"", ""Data Architect"", ""QUALITY ASSURANCE ANALYST"", ""QA Test Engineer"", ""Software Developer"", ""Automation Engineer"", ""Tech Lead"", ""Technical Product Manager"", ""SERVICE DELIVERY MANAGER"", ""TECHNICAL PRODUCT OWNER"", ""Product Owner"", ""Business Analyst"", ""Software Engineer"", ""QA Engineer"", ""Database Developer"", ""Technical Business Analyst"", ""System Engineer"", ""Systems Engineer"", ""Data Engineer"", ""Technical Test Lead"", ""Data Analyst"", ""Technical Specialist"", ""Test Engineer Automation"", ""Business Systems Analyst"", ""Base24 Production Support"", ""Java Software Engineer"", ""Software Quality Assurance Engineer."", ""Data Solution Architect"", ""Java Developer"", ""Salesforce Business Systems Analyst"", ""Telecom Lead"", ""Software Quality Assurance Engineer"", ""Test Engineer"", ""Development Manager"", ""INFORMATICA ETL DEVELOPER"", ""PRODUCT OWNER"", ""SOFTWARE DEVELOPER"", ""BUSINESS ANALYST"", ""TECHNICAL BUSINESS ANALYST"", ""DATA ENGINEER"", ""SOFTWARE ENGINEER"", ""TECHNICAL BA"", ""IT BUSINESS ANALYST II"", ""APPLICATION DEVELOPER- JAVA"", ""TEST PLANNER AND EXECUTOR"", ""PROJECT MANAGER"", ""SERVICE DELIVERY PROJECT MANAGER"", ""TEST ENGINEER"", ""SOFTWARE QUALITY ENGINEER"", ""DATA SOLUTION ARCHITECT"", ""DATA ARCHITECT"", ""FULL STACK ENGINEER"", ""FULL STACK DEVELOPER"", ""PRODUCTION SUPPORT ENGINEER"", ""ENTERPRISE ARCHITECT"", ""QA ENGINEER"", ""JAVA PROGRAMMER"", ""BUSINESS ANALYST 2"", ""SCRUM MASTER"", ""PRODUCT ANALYST"", ""UI/UX DEVELOPER"", ""TEST ENGINEER AUTOMATION"", ""BUSINESS SYSTEM ANALYST"", ""SOFTWARE ARCHITECT"", ""SALESFORCE ARCHITECT"", ""ORACLE FUSION MIDDLEWARE DEVELOPER"", ""UI DEVELOPER"", ""JAVA DEVELOPER"", ""TECHNICAL ARCHITECT""]",auto,2026-06-07,2026-06-07
